codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
B19,KZJ7238,14,-22.96139,-43.648448333333334,2023-07-25 22:40:07,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],104986.1,225
B09,KRP3042,17,-22.815253333333334,-43.188356666666664,2023-05-02 16:34:21,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,270
B32,KYR8913,14,-22.961398,-43.648613,2023-07-25 22:45:39,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5, 
B27,LRK9551,14,-22.961803333333332,-43.64848833333333,2023-05-23 10:28:39,2.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,135
B14,KRK9519,14,-22.96142,-43.64792,2023-07-25 22:01:12,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1125.0, 
B06,LMS3036,17,-22.81576,-43.18839333333333,2023-05-02 09:01:13,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287.0,90
B11,KRK9516,14,-22.96117,-43.648111,2023-07-25 21:10:40,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1213.5, 
B12,LMH5981,14,-22.965535,-43.647815,2023-07-25 19:32:43,27.4,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1143.3,181
B24,LSO7028,14,-22.961296,-43.648306,2023-07-25 22:48:34,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1173.2, 
B25,,14,-22.961367,-43.648021,2023-07-25 22:23:00,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1092.8, 
B28,KQP5E29,14,-22.961249,-43.648273,2023-07-25 22:53:09,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1134.8, 
B40,,14,-22.961149,-43.648063,2023-07-25 22:33:50,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],743.1, 
B41,,14,-22.961252,-43.648172,2023-07-25 22:32:37,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1172.1, 
901001,RJD7J89,22,-23.000857,-43.366446,2023-07-25 22:20:44,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17328.3,91
B47,,14,-22.96127,-43.648122,2023-07-25 22:26:23,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1171.7, 
B048,,14,-22.961373,-43.648349,2023-07-25 21:06:59,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1161.1,134
B49,,14,-22.961356,-43.648049,2023-07-25 22:26:20,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1127.8,55
B50,,14,-22.961457,-43.64848,2023-07-25 21:35:48,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1020.5,308
B52,,14,-22.961403,-43.648463,2023-07-25 21:30:31,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1067.6,225
B54,,14,-22.961381,-43.6485,2023-07-25 21:31:09,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1176.6,330
B55,,14,-22.961319,-43.648063,2023-07-25 22:05:21,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1115.5, 
B53,,14,-22.961346,-43.648163,2023-07-25 22:46:22,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1189.1, 
B51,,14,-22.961307,-43.647954,2023-07-25 19:59:21,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1184.4,41
901050,,53,-22.884914,-43.399636,2023-07-25 22:54:17,11.4,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],24328.5, 
901077,,52,-22.964538,-43.391661,2023-07-25 22:10:50,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26505.0, 
903045,,17,-22.918211,-43.63896,2023-07-25 22:54:11,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25806.4,46
902119,,35,-22.973291,-43.376967,2023-07-25 22:54:18,18.2,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7637.0,269
901058,,51,-22.965702,-43.391378,2023-07-25 22:37:42,2.8,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44143.7,155
902105,,31,-22.876384,-43.330298,2023-07-25 22:51:30,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10187.9, 
901071,,22,-22.965125,-43.391563,2023-07-25 22:19:36,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],43437.8,47
903027,,50,-23.000073,-43.365854,2023-07-25 22:54:17,52.5,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49539.7,268
901066,,22,-22.96511,-43.392066,2023-07-25 22:54:14,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],49958.9,347
903026,,38,-22.987407,-43.365693,2023-07-25 22:54:04,49.9,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],48866.3,1
903029,,50,-23.006696,-43.313123,2023-07-25 22:44:32,0.0,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],33438.6, 
902116,,35,-22.85507,-43.323556,2023-07-25 22:54:05,5.2,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11150.1,226
902115,,35,-22.876586,-43.33048,2023-07-25 22:35:44,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14838.3, 
903028,,50,-22.876208,-43.3295,2023-07-25 22:39:09,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31655.2, 
901061,,51,-22.965708,-43.391395,2023-07-25 22:38:36,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],43249.8,156
903030,,50,-23.000191,-43.366691,2023-07-25 22:54:12,20.9,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40887.8,61
903057,,17,-22.920533,-43.60797,2023-06-26 04:59:59,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8, 
901051,,22,-22.964398,-43.391695,2023-07-25 22:40:26,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],39131.2, 
901064,,22,-22.964563,-43.391739,2023-07-25 20:18:17,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],48930.5,68
902107,,31,-22.87692,-43.330182,2023-07-25 22:46:52,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9144.6, 
901049,,40,-22.964764,-43.392185,2023-07-25 22:30:46,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33144.199,340
901073,,52,-22.964734,-43.392094,2023-07-25 22:19:21,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],41828.3, 
901048,,40,-22.964493,-43.391843,2023-07-25 21:27:13,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26307.6,349
901065,,52,-22.964501,-43.39193,2023-07-25 22:42:16,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],35376.7, 
903031,,38,-22.837622,-43.290373,2023-07-25 22:54:17,26.5,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],40521.8,252
902092,,35,-22.876763,-43.330012,2023-07-25 22:54:04,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7396.7, 
903032,,42,-22.876642,-43.329505,2023-07-25 22:16:59,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42662.4,87
901075,,0,-22.964456,-43.391961,2023-07-25 22:29:51,0.0,,,,48984.5, 
903055,,17,-22.911139,-43.586127,2023-07-25 22:54:09,54.3,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18869.0,106
902112,,31,-22.876406,-43.329783,2023-07-25 22:32:05,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11288.7, 
903037,,17,-22.926757,-43.651768,2023-07-25 22:54:17,33.8,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20649.5,244
903002,,38,-22.839849,-43.239364,2023-07-25 22:50:25,0.0,,ida,,6841.1,142
901080,,52,-22.964449,-43.39178,2023-07-25 21:45:57,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],31260.2, 
902110,,35,-23.00055,-43.368898,2023-07-25 22:54:15,38.3,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8780.8,160
902114,,35,-23.000631,-43.365511,2023-07-25 22:54:20,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8912.4, 
902078,,31,-22.876494,-43.330074,2023-07-25 22:16:34,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10281.9, 
902111,,35,-22.876443,-43.330168,2023-07-25 22:25:04,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10289.6, 
902025,,35,-22.876414,-43.330017,2023-07-25 22:11:44,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9822.0, 
903054,,17,-22.918843,-43.607496,2023-07-25 22:28:48,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17655.5,89
903021,,38,-22.882545,-43.341975,2023-07-25 22:54:01,17.2,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],34532.0,190
903056,,17,-22.907705,-43.563936,2023-07-25 22:53:01,27.5,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],14604.1,81
903000,,42,-22.839709,-43.239663,2023-07-25 22:41:02,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],31763.1, 
903058,,17,-22.907189,-43.574656,2023-07-25 22:54:09,17.4,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9121.3,63
901072,,51,-22.897017,-43.398682,2023-07-25 22:54:15,45.7,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],38572.0,146
902045,,35,-22.876346,-43.329739,2023-07-25 22:27:45,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6821.5, 
903008,,42,-22.875991,-43.329264,2023-07-25 22:10:03,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48275.9, 
903007,,50,-22.973209,-43.382947,2023-07-25 22:54:15,0.2,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41251.2,77
903004,,38,-23.000962,-43.364804,2023-07-25 22:54:06,0.0,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],39040.4,269
903006,,50,-22.973181,-43.382416,2023-07-25 22:54:18,50.4,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],46330.8,268
901046,,53,-22.910807,-43.398617,2023-07-25 22:52:45,172.4,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],28723.5,214
903005,,42,-22.855697,-43.255577,2023-07-25 22:54:13,24.3,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],38773.6,36
903022,,50,-22.972141,-43.401058,2023-07-25 22:54:06,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37651.2,188
903035,,17,-22.918874,-43.607641,2023-07-25 22:50:08,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19546.9,106
901059,,51,-22.964961,-43.391119,2023-07-25 21:56:21,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48311.6, 
903003,,38,-22.936786,-43.371794,2023-07-25 22:54:08,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],41588.1,197
901019,,22,-23.004706,-43.320237,2023-07-25 22:54:10,47.3,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],32089.8,293
901020,,22,-23.000715,-43.366318,2023-07-25 21:26:19,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25521.5, 
901021,,40,-23.000872,-43.366198,2023-07-25 22:16:04,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],17610.9,90
901022,,22,-23.000726,-43.366196,2023-07-25 21:35:04,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],18621.5,44
901023,,51,-22.979825,-43.40859,2023-07-25 22:54:07,53.2,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33614.9,36
901024,,22,-22.973354,-43.37244,2023-07-25 22:54:16,15.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20643.7,91
901025,,46,-22.917524,-43.36363,2023-07-25 22:54:17,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],40661.4,239
901026,,51,-22.85454,-43.387039,2023-07-25 22:54:18,22.9,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],32895.9,14
901027,,41,-23.000938,-43.365104,2023-07-25 22:39:16,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],25951.9,133
901028,,40,-22.96473,-43.39203,2023-07-25 22:33:42,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23760.5,346
903001,,38,-22.876266,-43.329647,2023-07-25 16:47:08,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],46484.4,354
901029,,31,-22.870025,-43.335473,2023-07-25 22:54:08,7.5,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],24874.8,20
901030,,35,-22.965096,-43.391925,2023-07-25 22:54:05,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],21822.8,337
901031,,46,-23.000953,-43.365443,2023-07-25 22:51:44,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],24449.9,264
901032,,52,-22.964557,-43.392061,2023-07-25 22:36:50,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],25282.8, 
901033,,40,-22.964504,-43.392015,2023-07-25 22:41:32,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26774.3, 
901034,,0,-22.964456,-43.39176,2023-07-25 22:42:25,0.0,,,,27513.0,355
901035,,51,-23.008341,-43.440591,2023-07-25 22:54:19,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],25979.6, 
901036,,52,-22.96484,-43.391908,2023-07-25 22:54:14,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],22805.5,356
901037,,52,-22.964865,-43.391613,2023-07-25 22:53:40,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],20007.5, 
901038,,22,-23.000116,-43.345776,2023-07-25 22:54:12,52.7,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],27320.4,271
901039,,35,-22.952268,-43.374683,2023-07-25 22:54:12,50.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],24668.1,214
901040,,41,-22.964396,-43.391666,2023-07-25 22:36:50,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29561.8, 
901041,,22,-23.000968,-43.365951,2023-07-25 22:54:05,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26127.3,271
901042,,53,-22.965598,-43.391641,2023-07-25 22:48:35,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],29893.6, 
901043,,22,-22.964267,-43.391865,2023-07-25 22:31:26,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25145.5, 
901054,,40,-22.964662,-43.391685,2023-07-25 21:01:09,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21336.9,71
903009,,38,-22.853205,-43.313715,2023-07-25 22:54:05,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],47083.8,264
903010,,38,-22.974,-43.363657,2023-07-25 22:54:17,43.2,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],43603.7,185
903011,,42,-22.841849,-43.274125,2023-07-25 22:54:18,58.6,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],45292.6,108
903012,,38,-22.892878,-43.348569,2023-07-25 22:54:16,33.1,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],47800.2,31
903015,,42,-22.876611,-43.329532,2023-07-25 22:22:54,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47847.6,86
903016,,38,-22.976341,-43.364657,2023-07-25 22:54:07,58.9,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],42461.1,201
903017,,50,-22.876599,-43.329515,2023-07-25 22:36:54,3.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],44859.3,85
903018,,38,-22.83977,-43.239484,2023-07-25 22:54:14,0.0,,ida,,11121.1,141
903019,,50,-22.876099,-43.32944,2023-07-24 15:02:37,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],4452.0, 
903020,,50,-23.006783,-43.312462,2023-07-25 22:52:40,0.0,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],43739.7,83
903023,,42,-22.876882,-43.330267,2023-07-25 22:54:19,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39307.7, 
903024,,38,-22.839476,-43.23964,2023-07-25 22:54:21,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],37895.5,146
903025,,50,-22.876893,-43.329717,2023-07-25 21:47:22,3.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39428.3,162
903013,,38,-23.001283,-43.366567,2023-07-25 22:54:04,21.8,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],44386.2,95
903014,,38,-22.855037,-43.252223,2023-07-25 22:54:20,38.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],51637.2,272
902097,,35,-22.876368,-43.329914,2023-07-25 21:56:28,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11135.7, 
901045,,52,-22.965406,-43.39143,2023-07-25 21:49:05,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],32218.5,66
901053,,22,-23.000947,-43.364423,2023-07-25 22:54:20,13.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19759.7,242
901060,,41,-22.965644,-43.39123,2023-07-25 22:52:51,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],24741.8, 
903052,,17,-22.909531,-43.58068,2023-07-25 22:53:03,59.4,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21760.8,260
903060,,17,-22.901498,-43.554134,2023-07-25 22:53:12,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20493.3,13
903063,,17,-22.901694,-43.55494,2023-07-25 22:54:15,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21457.9,49
901000,,22,-23.000706,-43.365857,2023-07-25 21:55:52,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],30189.7, 
902113,,35,-22.876351,-43.330366,2023-07-25 21:22:59,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8847.5, 
902118,,35,-22.876312,-43.329706,2023-07-25 22:13:37,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7640.6, 
902117,,31,-22.87648,-43.329873,2023-07-25 22:44:22,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10234.6, 
901052,,51,-22.964312,-43.391752,2023-07-25 22:22:54,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],20219.3, 
901056,,22,-22.964518,-43.391765,2023-07-25 22:52:14,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25289.5, 
901044,,46,-22.964737,-43.392122,2023-07-25 22:02:06,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29581.4,346
903033,,38,-22.959881,-43.388903,2023-07-25 22:54:05,1.3,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],36405.4,248
902049,,46,-22.854522,-43.251527,2023-07-25 22:28:00,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36014.8, 
902020,,46,-22.86148,-43.330307,2023-07-25 22:54:06,55.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31567.5,39
902022,,46,-22.870297,-43.335493,2023-07-25 22:54:20,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30708.0,28
901092,,22,-22.964666,-43.391703,2023-07-25 22:37:19,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],2414.0, 
901093,,51,-22.979273,-43.408265,2023-07-25 22:54:10,49.3,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],27736.7,215
902023,,46,-22.855372,-43.251317,2023-07-25 18:16:45,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5, 
902059,,41,-22.854387,-43.251903,2023-07-25 21:10:07,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35690.6, 
902056,,43,-22.854687,-43.251634,2023-07-25 22:54:15,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],34581.9, 
901091,,40,-22.965688,-43.391285,2023-07-25 21:44:14,0.1,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31074.3,154
901096,,51,-22.964863,-43.391652,2023-07-25 21:49:36,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],34298.1,59
901086,,53,-22.964535,-43.392114,2023-07-25 22:35:02,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],48370.3, 
902032,,46,-22.85473,-43.251445,2023-07-25 22:47:14,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36262.7, 
902024,,46,-22.854772,-43.251995,2023-07-25 22:51:29,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35203.2, 
901094,,0,-22.964692,-43.391688,2023-07-25 21:36:46,0.0,,,,32744.9,72
902027,,46,-22.854238,-43.251883,2023-07-25 22:03:45,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32859.199, 
902031,,41,-22.854087,-43.251728,2023-07-25 22:21:26,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34805.7, 
902028,,46,-22.854543,-43.251176,2023-07-25 22:54:19,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],37542.1, 
902029,,46,-22.854282,-43.251883,2023-07-25 21:13:13,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35412.3, 
902018,,40,-22.965078,-43.39215,2023-07-25 22:53:40,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23625.7, 
902046,,41,-22.854385,-43.251825,2023-07-25 21:04:54,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33363.3, 
12715,,10,-22.920524,-43.607915,2023-07-25 22:54:09,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],42298.7,86
902010,,40,-22.965329,-43.391213,2023-07-25 22:17:07,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],10957.5, 
902026,,41,-22.854169,-43.25165,2023-07-25 22:35:36,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33962.4, 
901089,,0,-22.964434,-43.391756,2023-07-25 22:39:08,0.0,,,,45838.8, 
86850,,14,-23.008182,-43.442758,2023-05-03 09:22:53,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, 
901062,,51,-22.965534,-43.3914,2023-07-25 21:49:40,13.9,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46894.8,155
902033,,43,-22.854346,-43.251284,2023-07-25 21:36:17,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],33362.1, 
902053,,46,-22.892516,-43.34835,2023-07-25 22:54:04,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33473.6,24
902035,,43,-22.854409,-43.251839,2023-07-25 22:17:06,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],29043.7, 
E902000,,41,-22.854785,-43.25214,2023-07-25 21:39:51,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],10383.6, 
901067,,22,-22.965362,-43.39142,2023-07-25 22:48:47,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],41722.6, 
E902004,,41,-22.854782,-43.252048,2023-07-25 21:50:52,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],13269.1,159
12713,,11,-22.948833,-43.652701,2023-07-25 22:54:05,59.9,,volta,11 - ALVORADA X SANTA CRUZ (PARADOR) [VOLTA],35209.5,320
12705,,11,-22.919741,-43.60832,2023-07-25 22:15:08,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],29635.3, 
902062,,46,-22.854662,-43.251476,2023-07-25 22:53:00,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33233.4, 
902048,,46,-22.85484,-43.251978,2023-07-25 22:54:08,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],23924.9, 
44705,,0,-22.91982,-43.607738,2023-07-25 22:00:11,0.0,,,,12732.1, 
902058,,46,-23.001039,-43.367601,2023-07-25 22:54:14,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34541.5, 
902021,,46,-22.854812,-43.252033,2023-07-25 21:57:52,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28474.1, 
12728,,19,-22.920449,-43.607744,2023-07-25 22:45:43,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],42500.0, 
901068,,51,-22.965691,-43.391326,2023-07-25 22:00:15,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50779.1,150
44731,,0,-22.920193,-43.607418,2023-03-08 06:32:40,0.0,,,,2058.1, 
902003,,41,-22.854344,-43.251814,2023-07-25 22:24:13,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],17394.1, 
