codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
903042,,38,-22.876585,-43.329713,2023-07-23 18:59:17,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],28330.1, 
12732,,12,-23.015399,-43.520979,2023-07-23 19:24:39,45.1,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],25067.2,268
902087,,35,-22.876352,-43.329988,2023-07-23 19:22:41,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9722.5, 
903050,,42,-22.876832,-43.329743,2023-07-21 15:00:49,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0, 
903067,,17,-22.919067,-43.607992,2023-07-23 18:59:10,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23394.8, 
902076,,46,-22.854793,-43.251881,2023-07-23 19:22:26,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27384.3, 
902083,,35,-22.876353,-43.330232,2023-07-23 18:45:26,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],4927.5, 
902096,,35,-22.876512,-43.330114,2023-07-23 18:42:13,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13744.2, 
902084,,35,-22.876546,-43.330244,2023-07-23 18:42:45,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11338.2, 
902100,,46,-22.876421,-43.329826,2023-07-23 19:26:41,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],12957.1, 
903059,,17,-22.901798,-43.554644,2023-07-23 19:26:15,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18158.6,71
903043,,50,-22.876379,-43.329374,2023-07-23 18:32:49,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],29322.1, 
902079,,46,-22.854717,-43.251919,2023-07-23 18:40:22,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30366.0, 
903066,,17,-22.919088,-43.607771,2023-07-23 18:59:32,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24183.8, 
902098,,35,-22.876441,-43.330057,2023-07-23 18:43:02,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8321.1, 
902099,,35,-22.87645,-43.32969,2023-07-23 18:30:23,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10914.1, 
902093,,31,-22.876402,-43.330333,2023-07-23 18:45:40,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8465.8, 
902091,,31,-22.87637,-43.330465,2023-07-23 18:44:34,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],13743.4, 
901099,,52,-22.965302,-43.391704,2023-07-23 19:02:50,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],28654.6, 
903046,,38,-22.876588,-43.329547,2023-07-23 19:20:04,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],29402.8, 
902077,,46,-22.854461,-43.251324,2023-07-23 18:31:46,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34201.6, 
902104,,31,-22.876384,-43.33049,2023-07-23 18:44:08,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9, 
902106,,35,-22.876528,-43.330303,2023-07-23 18:42:22,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11721.7, 
902108,,35,-22.876351,-43.330483,2023-07-23 10:41:15,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7, 
902109,,35,-22.876339,-43.329674,2023-07-23 18:34:38,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11202.6, 
903061,,17,-22.923405,-43.648406,2023-07-23 19:28:57,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20766.9,225
903070,,17,-22.920324,-43.607417,2023-07-23 19:09:04,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],8920.3, 
86835,,10,-22.919682,-43.607774,2023-07-23 19:28:59,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],12932.5, 
44706,LRG8855,12,-22.91923,-43.607525,2023-07-23 18:45:48,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],21248.2, 
86887,KRQ6875,10,-23.015868,-43.517266,2023-07-21 19:28:35,33.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],18572.2,281
50305,,0,-22.919864,-43.60795,2023-06-25 12:02:37,0.0,,,,10004.8, 
903065,,17,-22.918948,-43.607782,2023-07-23 19:12:46,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],16317.6, 
